Date,Open,High,Low,Close,Adj Close,Volume
2016-07-13,75.160004,75.250000,74.720001,74.889999,59.333855,2111221
2016-07-14,75.150002,75.620003,75.099998,75.610001,59.904297,2148285
2016-07-15,75.930000,76.430000,75.690002,75.940002,60.165749,2021505
2016-07-18,76.199997,76.400002,75.739998,76.099998,60.292511,1790811
2016-07-19,76.349998,76.349998,75.339996,76.019997,60.229134,1906157
2016-07-20,76.199997,76.870003,75.900002,76.760002,60.815414,2447338
2016-07-21,77.559998,77.580002,76.690002,77.029999,61.029331,3282688
2016-07-22,76.989998,77.209999,76.559998,77.139999,61.116493,1858980
2016-07-25,77.379997,77.970001,77.320000,77.550003,61.441326,1978433
2016-07-26,77.709999,78.000000,77.160004,78.000000,61.797848,2646167
2016-07-27,78.330002,78.370003,77.440002,77.940002,61.750317,2730664
2016-07-28,77.970001,78.070000,77.720001,77.800003,61.639393,2126310
2016-07-29,77.750000,77.750000,76.870003,77.349998,61.282856,7235387
2016-08-01,77.430000,78.400002,77.209999,77.980003,61.782001,2044844
2016-08-02,77.820000,78.290001,77.535004,77.589996,61.473015,2991283
2016-08-03,76.709999,76.930000,76.029999,76.029999,60.237057,3144785
2016-08-04,76.400002,76.400002,75.570000,75.660004,59.943913,2939161
2016-08-05,76.250000,76.510002,75.839996,76.150002,60.332130,1922629
2016-08-08,76.709999,77.529999,76.709999,77.199997,61.164021,2543616
2016-08-09,77.199997,78.489998,77.199997,78.410004,62.122688,2757764
2016-08-10,78.000000,79.089996,77.209999,77.400002,61.322483,4090305
2016-08-11,76.730003,76.845001,75.559998,75.949997,60.173664,4329874
2016-08-12,76.680000,76.699997,75.500000,76.010002,60.221210,4395273
2016-08-15,76.199997,76.680000,75.669998,76.300003,60.450970,2708901
2016-08-16,76.720001,76.720001,76.000000,76.000000,60.213280,3271475
2016-08-17,73.500000,74.199997,73.440002,74.040001,60.425484,6372697
2016-08-18,73.970001,74.389999,73.080002,73.120003,59.674644,4316515
2016-08-19,73.120003,73.660004,72.769997,73.449997,59.943962,2114342
2016-08-22,73.459999,73.690002,73.000000,73.120003,59.674644,2485948
2016-08-23,73.589996,73.989998,73.449997,73.849998,60.270416,2596089
2016-08-24,74.000000,74.790001,74.000000,74.459999,60.768257,2530008
2016-08-25,74.470001,74.495003,73.930000,74.000000,60.392834,2072246
2016-08-26,74.129997,74.160004,73.250000,73.260002,59.788898,4685969
2016-08-29,73.099998,73.349998,72.470001,72.639999,59.282909,2904787
2016-08-30,73.059998,73.260002,72.839996,72.900002,59.495098,2403744
2016-08-31,72.529999,72.610001,71.684998,71.809998,58.605537,6289559
2016-09-01,71.620003,71.930000,71.139999,71.510002,58.360691,2982612
2016-09-02,71.379997,71.449997,70.820000,70.910004,57.871029,3370159
2016-09-05,71.620003,72.309998,71.430000,72.309998,59.013577,2493060
2016-09-06,72.470001,72.470001,71.610001,71.760002,58.564724,2054767
2016-09-07,72.199997,72.559998,71.809998,72.559998,59.217625,3360622
2016-09-08,72.599998,72.660004,71.510002,72.059998,58.809555,3063887
2016-09-09,71.500000,71.599998,70.870003,70.870003,57.838371,3309369
2016-09-12,69.940002,70.459999,69.709999,70.220001,57.307903,5017120
2016-09-13,70.900002,71.279999,69.320000,69.500000,56.720299,4800065
2016-09-14,69.320000,70.230003,69.220001,70.160004,57.258938,4627086
2016-09-15,69.949997,71.680000,69.879997,71.500000,58.352539,5687281
2016-09-16,71.839996,72.400002,71.660004,72.239998,58.956451,4693510
2016-09-19,72.150002,72.209999,71.680000,72.209999,58.931973,683497
2016-09-20,71.900002,72.620003,71.720001,72.620003,59.266590,2664324
2016-09-21,72.620003,73.055000,72.279999,72.889999,59.486935,3203713
2016-09-22,73.489998,73.540001,72.879997,72.879997,59.478767,1993643
2016-09-23,72.860001,73.589996,72.849998,73.400002,59.903156,3604714
2016-09-26,73.000000,73.629997,72.959999,73.400002,59.903156,1815203
2016-09-27,72.730003,72.940002,72.199997,72.699997,59.331871,3196255
2016-09-28,73.000000,73.400002,72.730003,72.930000,59.519577,2214260
2016-09-29,73.349998,73.500000,73.050003,73.500000,59.984764,2286690
2016-09-30,72.849998,73.099998,72.400002,72.400002,59.087044,5952567
2016-10-03,72.940002,73.839996,72.919998,73.500000,59.984764,1991620
2016-10-04,73.349998,73.434998,72.800003,73.300003,59.821541,2115443
2016-10-05,73.040001,73.790001,73.010002,73.589996,60.058220,2102700
2016-10-06,73.919998,74.209999,73.660004,74.160004,60.523411,2179318
2016-10-07,74.300003,74.540001,74.000000,74.379997,60.702957,2420408
2016-10-10,74.550003,74.820000,74.480003,74.620003,60.898819,3195090
2016-10-11,74.870003,75.129997,74.529999,74.610001,60.890667,2358190
2016-10-12,74.160004,75.000000,74.000000,74.989998,61.200779,2726864
2016-10-13,74.599998,74.815002,74.339996,74.529999,60.825371,2513524
2016-10-14,74.599998,74.790001,74.279999,74.580002,60.866177,2258314
2016-10-17,74.580002,74.980003,74.360001,74.370003,60.694798,2544333
2016-10-18,74.400002,74.669998,73.809998,74.589996,60.874344,2662749
2016-10-19,74.680000,74.964996,74.419998,74.739998,60.996761,2343519
2016-10-20,74.860001,75.089996,74.459999,74.589996,60.874344,2268146
2016-10-21,74.889999,74.970001,74.389999,74.900002,61.127342,2682010
2016-10-24,74.800003,74.830002,74.110001,74.669998,60.939632,1762900
2016-10-25,74.889999,75.309998,74.730003,75.230003,61.396660,2230946
2016-10-26,74.940002,74.940002,73.790001,74.190002,60.547897,3041064
2016-10-27,74.300003,74.500000,72.959999,72.989998,59.568550,2904062
2016-10-28,72.930000,73.029999,72.300003,72.750000,59.372684,3877835
2016-10-31,72.500000,73.639999,72.419998,73.389999,59.894997,2401480
2016-11-01,72.769997,73.220001,72.330002,72.760002,59.380848,1849870
2016-11-02,72.139999,72.330002,71.519997,72.169998,58.899330,2477399
2016-11-03,71.500000,72.250000,71.419998,71.610001,58.442307,2329571
2016-11-04,71.260002,71.690002,70.855003,70.989998,57.936314,2421960
2016-11-07,71.660004,72.720001,71.260002,72.529999,59.193134,2374165
2016-11-08,72.800003,72.809998,71.309998,72.070000,58.817719,2526134
2016-11-09,72.400002,73.830002,69.639999,70.889999,57.854702,5019098
2016-11-10,72.769997,73.260002,72.675003,73.260002,59.788898,3332425
2016-11-11,73.639999,75.779999,73.610001,75.779999,61.845520,6081494
2016-11-14,75.800003,76.180000,75.000000,76.180000,62.171970,3449889
2016-11-15,75.910004,76.529999,75.639999,76.430000,62.375999,3319291
2016-11-16,76.750000,77.230003,76.500000,76.889999,62.751415,3244508
2016-11-17,76.330002,76.849998,75.930000,76.650002,62.555546,3214291
2016-11-18,76.910004,77.279999,76.620003,76.860001,62.726936,3018377
2016-11-21,76.790001,77.209999,76.260002,76.870003,62.735092,1922951
2016-11-22,77.300003,77.739998,77.019997,77.389999,63.159473,2581461
2016-11-23,77.660004,78.529999,77.589996,78.419998,64.000084,3158139
2016-11-24,78.800003,79.050003,78.370003,78.430000,64.008240,2365516
2016-11-25,78.500000,78.570000,77.930000,78.169998,63.796055,5692079
2016-11-28,78.190002,78.250000,77.290001,77.290001,63.077862,1692415
2016-11-29,76.910004,78.410004,76.860001,77.760002,63.461452,3441918
2016-11-30,77.790001,78.650002,77.769997,78.650002,64.187798,5108199
2016-12-01,78.800003,79.529999,78.550003,79.529999,64.905968,3388408
2016-12-02,79.290001,79.489998,78.599998,78.599998,64.146988,2369831
2016-12-05,78.360001,78.449997,77.370003,77.680000,63.396145,1973841
2016-12-06,78.300003,78.870003,78.010002,78.010002,63.665470,2213262
2016-12-07,78.889999,79.320000,78.500000,79.300003,64.718277,2427876
2016-12-08,79.879997,80.080002,79.669998,79.730003,65.069206,2708344
2016-12-09,79.839996,80.919998,79.735001,80.669998,65.836342,3383119
2016-12-12,80.669998,81.360001,80.480003,80.919998,66.040375,2327789
2016-12-13,80.500000,80.739998,80.260002,80.379997,65.599663,2324519
2016-12-14,81.099998,81.349998,80.760002,81.180000,66.252571,2872286
2016-12-15,81.180000,81.389999,80.169998,80.639999,65.811867,4138194
2016-12-16,80.940002,81.230003,80.230003,81.059998,66.154633,4286670
2016-12-19,81.050003,81.639999,80.750000,81.430000,66.456589,2525178
2016-12-20,81.750000,82.599998,81.610001,82.269997,67.142136,2530423
2016-12-21,82.489998,82.750000,82.080002,82.089996,66.995224,2089953
2016-12-22,82.110001,82.690002,82.000000,82.690002,67.484909,2482097
2016-12-23,82.849998,82.989998,82.449997,82.500000,67.329857,7066628
2016-12-28,82.949997,83.480003,82.785004,83.309998,67.990906,1962525
2016-12-29,83.190002,83.500000,82.510002,83.500000,68.145973,1437162
2016-12-30,83.080002,83.175003,82.379997,82.410004,67.256393,1468794
2017-01-03,82.400002,83.160004,82.309998,82.970001,67.713425,1967692
2017-01-04,83.500000,83.760002,83.199997,83.610001,68.235733,2086820
2017-01-05,83.989998,84.120003,83.589996,83.849998,68.431602,2049692
2017-01-06,83.980003,84.180000,83.620003,84.129997,68.660110,2648142
2017-01-09,84.279999,85.650002,84.175003,85.260002,69.582336,2742640
2017-01-10,84.989998,85.160004,84.430000,84.820000,69.223251,2345467
2017-01-11,84.699997,85.209999,84.570000,85.000000,69.370148,2342921
2017-01-12,85.000000,85.589996,84.699997,85.029999,69.394630,2215463
2017-01-13,85.040001,85.040001,83.339996,83.860001,68.439774,2522301
2017-01-16,84.290001,84.410004,83.750000,84.089996,68.627480,1338272
2017-01-17,83.500000,83.620003,83.110001,83.349998,68.023544,2778153
2017-01-18,83.000000,83.099998,82.160004,82.660004,67.460426,2758586
2017-01-19,82.940002,83.199997,82.199997,82.669998,67.468582,1861604
2017-01-20,81.949997,82.080002,81.309998,81.580002,66.579018,2537711
2017-01-23,82.099998,82.650002,81.160004,81.470001,66.489250,2956811
2017-01-24,81.489998,82.014999,81.300003,81.769997,66.734070,2697276
2017-01-25,82.500000,82.680000,82.080002,82.230003,67.109497,6214145
2017-01-27,82.480003,83.419998,82.349998,82.980003,67.721588,1928520
2017-01-30,82.570000,82.680000,81.779999,82.190002,67.076843,1591614
2017-01-31,81.900002,82.139999,81.300003,81.660004,66.644318,3193325
2017-02-01,81.660004,82.160004,81.120003,82.019997,66.938110,1807741
2017-02-02,82.250000,82.440002,81.680000,82.010002,66.929947,2300935
2017-02-03,82.010002,82.330002,81.519997,81.680000,66.660637,1758749
2017-02-06,82.449997,82.910004,81.860001,81.910004,66.848335,2495052
2017-02-07,81.849998,81.940002,81.050003,81.510002,66.521889,2538039
2017-02-08,81.769997,82.540001,81.620003,82.349998,67.207428,2112168
2017-02-09,82.320000,82.510002,81.610001,81.930000,66.864655,2526443
2017-02-10,82.639999,82.930000,82.300003,82.900002,67.656288,2276343
2017-02-13,83.000000,83.199997,82.599998,83.150002,67.860321,1688054
2017-02-14,83.480003,83.650002,82.529999,82.629997,67.435936,2153710
2017-02-15,83.599998,84.830002,83.250000,84.529999,68.986572,4017264
2017-02-16,85.150002,85.150002,84.419998,85.080002,69.435432,3781716
2017-02-17,85.199997,85.500000,85.160004,85.389999,69.688431,3780383
2017-02-20,85.400002,85.980003,85.209999,85.910004,70.112816,2384410
2017-02-21,85.959999,86.089996,85.610001,85.940002,70.137306,3305349
2017-02-22,83.820000,83.900002,83.330002,83.709999,69.936790,7963927
2017-02-23,83.599998,83.779999,83.260002,83.480003,69.744637,3228480
2017-02-24,83.209999,83.610001,82.820000,83.019997,69.360313,4220843
2017-02-27,82.589996,82.900002,81.949997,82.239998,68.708649,3312611
2017-02-28,82.489998,83.089996,82.150002,82.320000,68.775490,3728828
2017-03-01,81.980003,82.809998,81.750000,82.809998,69.184868,2778610
2017-03-02,83.900002,84.040001,83.519997,83.860001,70.062103,2440705
2017-03-03,83.400002,83.540001,82.849998,83.199997,69.510689,1754994
2017-03-06,83.750000,83.800003,82.900002,83.500000,69.761345,1419448
2017-03-07,83.400002,83.720001,83.040001,83.540001,69.794762,2161261
2017-03-08,83.500000,83.669998,83.029999,83.230003,69.535767,2020119
2017-03-09,83.230003,83.860001,83.050003,83.529999,69.786407,1824392
2017-03-10,83.900002,84.500000,83.769997,84.500000,70.596794,3148541
2017-03-13,84.500000,84.500000,84.019997,84.300003,70.429703,1510473
2017-03-14,84.300003,84.489998,84.019997,84.489998,70.588432,2388381
2017-03-15,84.389999,84.879997,84.070000,84.820000,70.864151,2187578
2017-03-16,84.989998,85.199997,84.050003,84.540001,70.630226,5042921
2017-03-17,84.699997,84.989998,84.339996,84.769997,70.822380,2872248
2017-03-20,84.400002,84.629997,84.029999,84.430000,70.538322,1200277
2017-03-21,84.389999,84.419998,83.889999,84.419998,70.529961,1817155
2017-03-22,83.260002,83.400002,82.480003,82.709999,69.101318,3185116
2017-03-23,82.599998,82.949997,82.309998,82.949997,69.301826,2794213
2017-03-24,83.000000,83.889999,82.680000,83.379997,69.661087,2079658
2017-03-27,82.739998,83.599998,82.500000,83.400002,69.677795,2770782
2017-03-28,83.750000,85.260002,83.724998,85.260002,71.231750,4359013
2017-03-29,85.400002,86.279999,85.349998,86.139999,71.966957,3605758
2017-03-30,86.129997,86.599998,85.599998,86.519997,72.284431,2691755
2017-03-31,86.160004,86.650002,85.910004,85.910004,71.774811,5692472
2017-04-03,85.430000,86.440002,85.260002,86.389999,72.175835,1753298
2017-04-04,86.120003,86.260002,85.580002,85.930000,71.791512,1752542
2017-04-05,86.489998,86.519997,85.349998,85.989998,71.841652,3171203
2017-04-06,85.500000,85.620003,84.449997,84.790001,70.839088,2770424
2017-04-07,85.199997,85.519997,84.089996,84.769997,70.822380,2630263
2017-04-10,85.209999,85.500000,84.970001,85.489998,71.423912,2156492
2017-04-11,85.580002,86.339996,85.269997,86.099998,71.933540,2693938
2017-04-12,86.370003,86.680000,85.980003,86.680000,72.418121,2830371
2017-04-13,86.279999,86.500000,86.000000,86.250000,72.058868,1787101
2017-04-18,86.349998,86.540001,85.214996,85.510002,71.440620,2575349
2017-04-19,84.959999,85.250000,84.500000,84.620003,70.697067,4178388
2017-04-20,84.930000,85.309998,84.760002,85.129997,71.123138,2038116
2017-04-21,85.489998,86.000000,85.470001,85.639999,71.549232,1959863
2017-04-24,85.980003,86.459999,85.750000,86.230003,72.042160,2042180
2017-04-26,86.699997,87.389999,86.669998,87.110001,72.777367,3687917
2017-04-27,87.099998,87.680000,87.019997,87.660004,73.236877,3015091
2017-04-28,87.660004,87.739998,86.550003,87.400002,73.019653,5588829
2017-05-01,87.089996,87.690002,86.779999,87.459999,73.069786,2857545
2017-05-02,87.199997,87.209999,86.235001,86.830002,72.543434,3788195
2017-05-03,86.519997,86.940002,85.199997,85.349998,71.306938,3504467
2017-05-04,85.800003,85.800003,84.320000,84.629997,70.705414,3812058
2017-05-05,85.000000,85.480003,83.949997,84.400002,70.513252,3176468
2017-05-08,85.320000,85.440002,84.510002,85.300003,71.265175,3038821
2017-05-09,84.000000,84.279999,81.919998,82.019997,68.524849,6053564
2017-05-10,79.889999,82.584999,79.550003,81.730003,68.282562,5545634
2017-05-11,82.209999,82.970001,81.915001,82.070000,68.566620,3514061
2017-05-12,81.769997,82.269997,80.900002,81.669998,68.232430,2360590
2017-05-15,81.559998,82.400002,81.040001,82.239998,68.708649,2715933
2017-05-16,82.620003,82.900002,82.290001,82.610001,69.017769,2487053
2017-05-17,82.220001,82.290001,80.849998,80.970001,67.647614,2517183
2017-05-18,80.000000,80.930000,79.930000,80.809998,67.513931,3755954
2017-05-19,80.800003,81.190002,80.050003,80.230003,67.029373,2778823
2017-05-22,80.900002,81.470001,80.800003,81.269997,67.898247,2390744
2017-05-23,81.290001,81.839996,80.800003,80.940002,67.622536,1957715
2017-05-24,81.379997,81.449997,80.769997,81.000000,67.672676,2510225
2017-05-25,80.910004,81.300003,80.059998,81.260002,67.889900,2409723
2017-05-26,81.300003,81.300003,80.139999,80.139999,66.954170,5605604
2017-05-29,80.290001,80.290001,78.889999,78.889999,65.909851,3602822
2017-05-30,78.949997,79.660004,78.500000,79.440002,66.369362,2882295
2017-05-31,79.500000,80.464996,79.129997,79.650002,66.544807,5964569
2017-06-01,79.500000,80.139999,79.150002,79.620003,66.519737,2564771
2017-06-02,80.000000,80.480003,79.720001,80.379997,67.154678,2916748
2017-06-05,80.120003,80.120003,79.000000,79.309998,66.260735,3534212
2017-06-06,79.000000,79.080002,78.150002,78.150002,65.291595,3629209
2017-06-07,78.220001,78.889999,77.650002,78.500000,65.584007,2732421
2017-06-08,78.010002,79.300003,77.970001,79.050003,66.043518,2149650
2017-06-09,78.980003,79.459999,78.660004,79.190002,66.160484,2233945
2017-06-13,79.500000,81.129997,79.459999,81.129997,67.781273,4117682
2017-06-14,81.330002,82.300003,81.300003,82.300003,68.758781,5736170
2017-06-15,82.599998,82.629997,81.500000,81.699997,68.257500,10569256
2017-06-16,81.699997,82.199997,81.629997,81.860001,68.391174,2920351
2017-06-19,81.940002,82.790001,81.910004,82.790001,69.168159,2477905
2017-06-20,82.870003,83.059998,81.889999,82.239998,68.708649,4348940
2017-06-21,81.690002,81.730003,80.730003,80.800003,67.505585,3260528
2017-06-22,81.010002,82.235001,81.000000,81.879997,68.407890,2808912
2017-06-23,81.699997,81.779999,80.910004,81.250000,67.881538,2976353
2017-06-26,81.339996,81.720001,81.199997,81.550003,68.132179,2923487
2017-06-27,81.550003,82.320000,81.550003,82.080002,68.574982,2265951
2017-06-28,81.800003,82.870003,81.639999,82.709999,69.101318,2878203
2017-06-29,83.970001,84.370003,83.790001,84.019997,70.195763,3805387
2017-06-30,83.459999,83.480003,82.809998,82.809998,69.184868,7045122
2017-07-03,82.830002,83.190002,82.150002,82.440002,68.875755,2255385
2017-07-04,83.419998,84.269997,83.330002,84.000000,70.179077,4322331
2017-07-05,83.860001,83.889999,83.370003,83.639999,69.878296,2363393
2017-07-06,83.919998,83.959999,82.910004,83.010002,69.351959,2456675
2017-07-07,82.139999,82.620003,81.800003,82.129997,68.616753,3770476
2017-07-10,82.599998,83.150002,82.489998,82.809998,69.184868,2873284
2017-07-11,82.500000,83.279999,82.099998,82.940002,69.293480,2325760
2017-07-12,82.739998,82.750000,81.779999,82.120003,68.608406,3007799
2017-07-13,82.800003,82.910004,82.180000,82.559998,68.976006,2903674
2017-07-14,82.800003,83.199997,82.680000,83.120003,69.443871,2669648
2017-07-17,82.900002,83.279999,82.599998,82.940002,69.293480,1406194
2017-07-18,82.980003,83.080002,81.300003,81.400002,68.006866,3623819
2017-07-19,83.089996,84.099998,83.010002,83.809998,70.020332,5554084
2017-07-20,84.980003,85.050003,84.050003,84.559998,70.646927,4596038
2017-07-21,83.620003,84.620003,83.430000,83.970001,70.154015,2540691
2017-07-24,83.230003,83.570000,82.980003,83.570000,69.819832,2062552
2017-07-25,83.790001,84.599998,83.690002,84.279999,70.413002,2286026
2017-07-26,84.949997,85.099998,84.654999,84.809998,70.855804,2021200
2017-07-27,84.809998,85.120003,84.540001,85.050003,71.056320,1862642
2017-07-28,84.300003,84.589996,83.540001,83.760002,69.978569,5459225
2017-07-31,83.989998,84.279999,83.500000,83.730003,69.953499,2217082
2017-08-01,83.919998,84.684998,83.919998,84.540001,70.630226,3191137
2017-08-02,84.800003,84.900002,83.980003,84.230003,70.371223,1636016
2017-08-03,84.089996,84.690002,83.779999,83.970001,70.154015,2372029
2017-08-04,82.510002,82.650002,80.570000,80.720001,67.438751,9239819
2017-08-07,80.110001,82.000000,80.000000,81.519997,68.107109,4595336
2017-08-08,81.699997,81.989998,80.370003,80.650002,67.380264,3861332
2017-08-09,81.190002,81.779999,80.739998,81.110001,67.764580,4336391
2017-08-10,81.260002,81.699997,80.820000,81.050003,67.714447,5300676
2017-08-11,80.419998,80.800003,79.949997,80.500000,67.254936,4740282
2017-08-14,80.839996,81.690002,80.750000,81.309998,67.931671,3023668
2017-08-15,81.930000,81.949997,81.139999,81.250000,67.881538,2846024
2017-08-16,78.160004,79.839996,78.150002,79.839996,68.646767,4991112
2017-08-17,80.449997,80.620003,79.160004,79.550003,68.397423,3543830
2017-08-18,78.500000,79.260002,78.330002,79.089996,68.001907,3307759
2017-08-21,78.839996,78.839996,77.589996,78.410004,67.417252,4785442
2017-08-22,78.400002,78.660004,77.930000,78.660004,67.632195,2779226
2017-08-23,79.110001,79.250000,78.010002,78.209999,67.245285,3888666
2017-08-24,77.620003,77.970001,77.230003,77.550003,66.677818,4899752
2017-08-25,77.199997,77.870003,76.970001,77.720001,66.823982,4825992
2017-08-28,77.489998,77.489998,76.470001,76.680000,65.929787,4353930
2017-08-29,76.000000,76.080002,75.300003,75.730003,65.112976,5740096
2017-08-30,75.699997,75.779999,75.040001,75.370003,64.803429,4795687
2017-08-31,75.269997,75.959999,75.160004,75.800003,65.173157,4751356
2017-09-01,76.000000,76.199997,75.080002,75.480003,64.898018,4684590
2017-09-04,75.099998,75.290001,73.629997,74.410004,63.978024,3810853
2017-09-05,74.400002,74.589996,73.589996,74.589996,64.132797,5131918
2017-09-06,74.220001,74.279999,73.480003,73.699997,63.367565,3618617
2017-09-07,73.849998,74.440002,73.830002,73.980003,63.608315,3214877
2017-09-08,74.050003,74.110001,73.199997,73.239998,62.972061,3349581
2017-09-11,73.500000,74.389999,73.500000,74.260002,63.849064,2813596
2017-09-12,74.650002,75.949997,74.620003,75.919998,65.276337,4825830
2017-09-13,76.900002,77.000000,76.209999,76.550003,65.818016,2788007
2017-09-14,76.750000,77.099998,76.139999,76.750000,65.989967,2968713
2017-09-15,76.000000,76.629997,75.949997,76.279999,65.585861,3774238
2017-09-18,76.750000,77.029999,76.669998,76.690002,65.938385,2991037
2017-09-19,76.949997,77.300003,76.279999,76.279999,65.585861,2185898
2017-09-20,76.000000,76.339996,75.650002,76.290001,65.594467,1621577
2017-09-21,76.000000,76.889999,75.900002,76.070000,65.405304,4104401
2017-09-22,76.199997,77.050003,76.180000,76.620003,65.878204,2170239
2017-09-25,77.029999,77.269997,75.739998,75.809998,65.181755,2003512
2017-09-26,75.800003,75.860001,75.080002,75.099998,64.571289,2552948
2017-09-27,75.080002,75.349998,74.610001,74.849998,64.356339,2688235
2017-09-28,75.349998,75.370003,74.860001,75.120003,64.588501,2961838
2017-09-29,75.010002,75.459999,74.400002,75.250000,64.700264,4989845
2017-10-02,75.809998,76.480003,75.519997,76.339996,65.637451,2356243
2017-10-03,76.550003,76.650002,75.150002,75.160004,64.622887,3317515
2017-10-04,75.199997,75.500000,74.660004,75.400002,64.829231,3880298
2017-10-05,75.540001,75.889999,74.830002,75.320000,64.760452,1854762
2017-10-06,76.080002,76.300003,75.760002,76.300003,65.603065,2659635
2017-10-09,76.599998,76.919998,76.349998,76.709999,65.955582,2033172
2017-10-10,76.349998,76.650002,76.059998,76.349998,65.646057,1578815
2017-10-11,76.230003,76.680000,76.070000,76.349998,65.646057,2088704
2017-10-12,76.379997,76.449997,75.830002,76.410004,65.697639,1863391
2017-10-13,76.300003,76.919998,76.150002,76.660004,65.912590,1728054
2017-10-16,76.949997,77.459999,76.860001,77.199997,66.376869,2349172
2017-10-17,77.519997,78.250000,77.519997,78.250000,67.279671,3051278
2017-10-18,78.269997,78.584999,77.790001,78.370003,67.382866,2040078
2017-10-19,78.949997,79.099998,78.449997,78.739998,67.700974,2991650
2017-10-20,78.650002,79.190002,78.400002,78.970001,67.898743,1830548
2017-10-23,79.230003,79.360001,78.620003,78.690002,67.657997,1604897
2017-10-24,78.739998,78.949997,78.044998,78.660004,67.632195,1627596
2017-10-25,79.040001,79.279999,78.370003,78.629997,67.606407,1788933
2017-10-26,78.680000,78.989998,78.239998,78.989998,67.915932,2283904
2017-10-27,79.050003,79.080002,77.820000,78.239998,67.271072,4046736
2017-10-30,78.519997,78.529999,77.720001,78.120003,67.167900,1583550
2017-10-31,78.120003,78.209999,77.629997,77.629997,66.746597,1887247
2017-11-01,77.790001,78.290001,77.300003,77.669998,66.780983,2665668
2017-11-02,77.870003,77.870003,77.110001,77.410004,66.557442,1989473
2017-11-03,77.470001,77.889999,77.209999,77.790001,66.884171,1382869
2017-11-06,77.790001,77.794998,77.129997,77.400002,66.548836,1712484
2017-11-07,77.669998,78.250000,77.440002,78.199997,67.236694,1956778
2017-11-08,78.879997,80.480003,78.519997,80.269997,69.016479,5921525
2017-11-09,80.930000,81.000000,80.160004,80.940002,69.592545,3575732
2017-11-10,80.510002,81.000000,80.430000,80.849998,69.515175,1869028
2017-11-13,80.970001,81.559998,80.889999,81.519997,70.091232,2477127
2017-11-14,81.040001,81.370003,80.629997,80.820000,69.489380,2305322
2017-11-15,80.800003,81.290001,80.470001,80.580002,69.283028,2686552
2017-11-16,80.379997,81.089996,80.349998,80.820000,69.489380,2280307
2017-11-17,81.250000,81.379997,80.790001,80.919998,69.575348,1810176
2017-11-20,80.480003,80.760002,80.260002,80.610001,69.308823,1964641
2017-11-21,80.879997,80.930000,80.330002,80.580002,69.283028,1968535
2017-11-22,81.000000,81.330002,80.669998,81.050003,69.687134,2826948
2017-11-23,80.900002,81.000000,80.449997,80.879997,69.540962,2280393
2017-11-24,80.800003,80.800003,80.370003,80.570000,69.274414,4357002
2017-11-27,80.400002,80.930000,80.220001,80.500000,69.214233,1984410
2017-11-28,80.199997,80.800003,80.199997,80.370003,69.102463,2758590
2017-11-29,80.879997,81.410004,80.839996,80.980003,69.626938,2455168
2017-11-30,79.699997,79.699997,78.760002,79.430000,68.294243,7647062
2017-12-01,79.709999,79.949997,78.879997,79.169998,68.070702,2462019
2017-12-04,79.320000,79.339996,78.500000,78.919998,67.855743,2255875
2017-12-05,78.500000,78.739998,78.000000,78.739998,67.700974,2002301
2017-12-06,78.500000,79.059998,78.489998,78.599998,67.580612,2528041
2017-12-07,78.470001,79.029999,78.300003,78.970001,67.898743,2897735
2017-12-08,79.040001,79.849998,78.860001,79.620003,68.457611,1646492
2017-12-11,80.000000,80.309998,79.830002,80.000000,68.784332,2437262
2017-12-12,80.059998,80.360001,80.010002,80.360001,69.093857,1774262
2017-12-13,80.360001,80.839996,80.000000,80.309998,69.050865,2179700
2017-12-14,79.699997,80.500000,79.550003,80.440002,69.162659,2587433
2017-12-15,80.129997,80.199997,79.739998,79.940002,68.732742,3591509
2017-12-18,80.489998,80.529999,79.919998,80.010002,68.792938,2198711
2017-12-19,80.250000,80.550003,80.129997,80.300003,69.042282,2519546
2017-12-20,80.220001,80.750000,80.220001,80.570000,69.274414,2436692
2017-12-21,79.949997,80.599998,79.809998,79.809998,68.620972,4684411
2017-12-22,80.000000,80.680000,79.949997,80.389999,69.119659,5288058
2017-12-27,80.510002,80.669998,80.029999,80.160004,68.921921,1054327
2017-12-28,80.480003,80.680000,80.330002,80.489998,69.205643,1610000
2017-12-29,80.599998,80.675003,80.040001,80.339996,69.076668,1459457
2018-01-02,80.300003,80.330002,79.779999,80.220001,68.973488,1284609
2018-01-03,80.470001,80.644997,80.059998,80.139999,68.904701,1349269
2018-01-04,80.480003,80.480003,79.809998,79.970001,68.758545,1596303
2018-01-05,80.540001,81.250000,80.370003,81.160004,69.781708,2208531
2018-01-08,81.400002,81.750000,81.300003,81.620003,70.177216,1293549
2018-01-09,81.989998,82.459999,81.980003,82.190002,70.667305,3283522
2018-01-10,82.470001,82.660004,81.610001,81.610001,70.168617,1944703
2018-01-11,81.739998,81.739998,81.080002,81.300003,69.902084,2791094
2018-01-12,81.379997,81.500000,80.690002,80.879997,69.540962,1781313
2018-01-15,81.300003,81.415001,80.720001,81.169998,69.790298,1431419
2018-01-16,81.019997,81.190002,80.500000,80.580002,69.283028,1518213
2018-01-17,80.209999,80.389999,79.860001,80.110001,68.878906,2066964
2018-01-18,80.290001,80.500000,79.900002,79.900002,68.698349,2093401
2018-01-19,80.099998,80.419998,79.830002,79.830002,68.638176,1557603
2018-01-22,79.699997,79.720001,78.629997,78.849998,67.795555,2414568
